SourceNomenCode,DestNomenCode,ReporterISO3,TradeFlow,ProductCode,TradeValue,Quantity,QuantityToken,NetWeight,PartnerISO3,Year
H0,GP,IND,1,18,735.341,2798980.0,8,2798980.0,NPL,1988
H0,GP,JPN,1,30,7487.661000000001,7049385.0,8,7049385.0,CAN,1988
H0,GP,AUS,1,42,13625.314,1489151.0,8,1489151.0,WLD,1988
H0,GP,IND,1,39,202.404,6.0,5,,AUT,1988
H0,GP,IND,1,41,1694.2569999999996,0.0,-1,,AUS,1988
H0,GP,AUS,1,29,108.07900000000001,8740.0,6,,JPN,1988
H0,GP,AUS,1,33,26481.840000000004,1.2369931E7,5,,DDR,1988
H0,GP,AUS,1,40,37.353,1608.0,5,,SVU,1988
H0,GP,AUS,1,09,119504.296,495885.0,5,,WLD,1988
H0,GP,AUS,1,33,0.642,1.0,5,,FIN,1988
H0,GP,AUS,1,31,1.404,0.0,-1,,COK,1988
H0,GP,AUS,1,30,0.835,0.0,-1,,GHA,1988
H0,GP,AUS,1,28,2.883,0.0,-1,,PER,1988
H0,GP,THA,1,24,67.27300000000001,45140.0,8,45140.0,WLD,1988
H0,GP,THA,1,07,319636.95699999994,2.1322947E8,8,2.1322947E8,WLD,1988
H0,GP,THA,1,37,3836.4080000000004,1186079.0,8,1186079.0,AUS,1988
H0,GP,THA,1,04,71.81500000000001,320116.0,8,320116.0,MMR,1988
H0,GP,FIN,1,09,13322.882000000001,541765.0,8,541765.0,WLD,1988
H0,GP,THA,1,33,117756.19199999998,4.56952856E8,8,4.56952856E8,KOR,1988
H0,GP,JPN,1,30,2.208,31.0,2,,NOR,1988
H0,GP,JPN,1,39,10.012,11.0,5,,FIN,1988
H0,GP,JPN,1,39,7.881,4.0,5,,PHL,1988
H0,GP,JPN,1,39,2107.5860000000002,6510.0,5,,THA,1988
H0,GP,JPN,1,37,71897.125,1.91138772E8,5,,USA,1988
H0,GP,THA,1,33,90.06700000000001,70942.0,7,63854.0,NOR,1988
H0,GP,THA,1,04,1.379,148.0,8,148.0,SAU,1988
H0,GP,THA,1,37,155.942,6611860.0,5,,IND,1988
H0,GP,JPN,1,18,11.128,0.0,-1,,URY,1988
H0,GP,THA,1,26,0.933,160.0,7,160.0,ZAF,1988
H0,GP,THA,1,40,38763.776000000005,37793.0,8,37793.0,GBR,1988
H0,GP,CHE,1,40,8444.724,342668.0,8,342668.0,MYS,1988
H0,GP,CHE,1,10,49.291,8419.0,8,8419.0,GRC,1988
H0,GP,CHE,1,39,3.529,7.0,8,7.0,SYC,1988
H0,GP,CHE,1,04,8.768,3499.0,8,3499.0,BHS,1988
H0,GP,CHE,1,36,3321.536,232.0,8,232.0,BDI,1988
H0,GP,CHE,1,28,36.086999999999996,1892.0,8,1892.0,COL,1988
H0,GP,CHE,1,33,1.426,430.0,8,430.0,VNM,1988
H0,GP,CHE,1,31,0.571,11.0,8,11.0,LKA,1988
H0,GP,CHE,1,04,4498.977999999999,4285086.0,8,4285086.0,MAR,1988
H0,GP,CHE,1,04,183.074,114234.0,8,114234.0,SVU,1988
H0,GP,CHE,1,13,12.401,2125.0,8,2125.0,CSK,1988
H0,GP,FIN,1,04,35.135,26250.0,8,26250.0,LKA,1988
H0,GP,FIN,1,05,116.816,104816.0,8,104816.0,GTM,1988
H0,GP,FIN,1,08,1.366,7.0,8,7.0,VCT,1988
H0,GP,FIN,1,29,14.524,1250.0,8,1250.0,SYR,1988
H0,GP,CHE,1,35,19136.045000000002,8758746.0,8,8758746.0,FIN,1988
H0,GP,FIN,1,10,39.792,32257.0,8,32257.0,MEX,1988
H0,GP,CHE,1,26,17.67,9666.0,7,9666.0,KOR,1988
H0,GP,CHE,1,41,1.71,0.0,-1,,GAB,1988
H0,GP,ISL,1,02,271.455,1318386.0,8,1318386.0,DNK,1988
H0,GP,ISL,1,38,1694.004,378704.0,8,378704.0,DNK,1988
H0,GP,ISL,1,08,4.429,4.0,8,4.0,FIN,1988
H0,GP,ISL,1,41,58.43600000000001,0.0,-1,,ITA,1988
H0,GP,ISL,1,08,22.942,222.0,8,222.0,KOR,1988
H0,GP,ISL,1,28,427.8970000000001,8251.0,8,8251.0,IND,1988
H0,GP,ISL,1,30,7467.482,3.7446832E7,7,2.2463604E7,SVU,1988
H0,GP,ISL,1,13,13.953,23345.0,7,16929.0,USA,1988
H0,GP,KOR,1,36,86.852,64000.0,8,64000.0,GTM,1988
H0,GP,KOR,1,27,36.242,6812.0,8,6812.0,PRY,1988
H0,GP,KOR,1,42,0.599,14.0,8,14.0,QAT,1988
H0,GP,KOR,1,24,42.389,540000.0,8,540000.0,ARG,1988
H0,GP,KOR,1,25,1135.596,520125.0,8,520125.0,PAK,1988
H0,GP,KOR,1,18,15549.89,2.9574937E7,8,2.9574937E7,PHL,1988
H0,GP,KOR,1,14,2.804,97.0,8,97.0,FRA,1988
H0,GP,KOR,1,24,229.92700000000002,1000238.0,8,1000238.0,FRA,1988
H0,GP,KOR,1,25,5411.087,4361561.0,8,4361561.0,GBR,1988
H0,GP,GRC,1,10,2343.119,1.0988E7,5,637318.0,WLD,1988
H0,GP,GRC,1,31,18797.55,2.6033352E7,8,2.6033352E7,CSK,1988
H0,GP,GRC,1,42,9.543,0.0,-1,,FIN,1988
H0,GP,GRC,1,42,588.567,26943.0,8,26943.0,NOR,1988
H0,GP,GRC,1,36,117.405,49671.0,8,49671.0,POL,1988
H0,GP,FIN,1,40,1809.108,50634.0,8,50634.0,BRA,1988
H0,GP,FIN,1,28,1.568,30.0,8,30.0,ARE,1988
H0,GP,PRT,1,18,17907.656,0.0,-1,,BLX,1988
H0,GP,PRT,1,33,0.683,66.0,8,66.0,CHL,1988
H0,GP,PRT,1,31,12.667,2000.0,8,2000.0,ECU,1988
H0,GP,PRT,1,39,0.556,210.0,8,210.0,GRL,1988
H0,GP,PRT,1,28,19.619,435.0,8,435.0,ISL,1988
H0,GP,PRT,1,25,30.979,17839.0,8,17839.0,NZL,1988
H0,GP,PRT,1,21,298.175,2139000.0,8,2139000.0,NGA,1988
H0,GP,PRT,1,30,2.597,343.0,8,343.0,PER,1988
H0,GP,PRT,1,40,9.21,109.0,8,109.0,GRC,1988
H0,GP,JPN,1,26,2.661,10.0,8,10.0,BGR,1988
H0,GP,JPN,1,08,220.55,312.0,8,312.0,MMR,1988
H0,GP,JPN,1,35,47750.875,1.0319E7,8,1.0319E7,DOM,1988
H0,GP,JPN,1,42,69.52000000000001,3312.0,8,3312.0,HTI,1988
H0,GP,FIN,1,03,3.936,1500.0,8,1500.0,ITA,1988
H0,GP,JPN,1,14,5580.162000000001,431241.0,8,431241.0,TUR,1988
H0,GP,DDR,1,18,97.0,0.0,-1,,IRL,1988
H0,GP,DDR,1,33,3.0,0.0,-1,,GRC,1988
H0,GP,DDR,1,10,2.0,0.0,-1,,GLP,1988
H0,GP,DDR,1,25,12365.0,7000067.0,7,7000067.0,USA,1988
H0,GP,DDR,1,33,14511.0,2.0777955E7,7,1.6276107E7,USA,1988
H0,GP,DDR,1,26,15038.0,3.387129E7,7,3.3862508E7,BLX,1988
H0,GP,DDR,1,30,39.0,79594.0,7,55699.0,BRN,1988
H0,GP,DDR,1,13,450.0,2021980.0,7,1516000.0,SUR,1988
H0,GP,DDR,1,30,1093.0,3004006.0,7,2098326.0,PHL,1988
H0,GP,DDR,1,30,9647.0,5.015228E7,7,3.2649532E7,DNK,1988
H0,GP,DDR,1,25,95.0,42101.0,7,42101.0,DMA,1988
H0,GP,DDR,1,33,281.0,14023.0,8,14023.0,BRB,1988
H0,GP,DDR,1,32,70361.0,4.92679589E8,8,4.92679589E8,KWT,1988
H0,GP,DDR,1,18,25200.0,6.9317944E7,8,6.9317944E7,GRL,1988
H0,GP,DDR,1,08,7519.0,3536875.0,8,3536875.0,STP,1988
H0,GP,DDR,1,41,64.0,882.0,8,882.0,CUB,1988
H0,GP,DDR,1,07,396.0,359625.0,8,359625.0,PHL,1988
H0,GP,DDR,1,19,12917.0,4376461.0,8,4376461.0,AUS,1988
H0,GP,DDR,1,33,31442.0,5687318.0,8,5687318.0,SGP,1988
H0,GP,DDR,1,42,30325.0,1937668.0,8,1937668.0,SGP,1988
H0,GP,DDR,1,35,105358.0,1.67993562E8,8,1.67993562E8,BRA,1988
H0,GP,DDR,1,35,9050.0,6151669.0,8,6151669.0,CHN,1988
H0,GP,DDR,1,34,49153.0,1.08118965E8,8,1.08118965E8,YUG,1988
H0,GP,DDR,1,27,6.0,398.0,8,398.0,CCK,1988
H0,GP,DDR,1,35,60544.0,2.40542365E8,8,2.40542365E8,DNK,1988
H0,GP,DDR,1,14,469.0,96665.0,8,96665.0,AUT,1988
H0,GP,DDR,1,28,26621.0,862525.0,8,862525.0,USA,1988
H0,GP,FIN,1,34,20630.656,1.3482264E7,8,1.3482264E7,FRA,1988
H0,GP,DDR,1,14,372963.0,1.84459764E8,8,1.84459764E8,WLD,1988
H0,GP,DDR,1,42,3.0,398.0,8,398.0,BFA,1988
H0,GP,AUS,1,08,6344.833999999999,2648565.0,8,2648565.0,THA,1988
H0,GP,DDR,1,40,1.0,20.0,8,20.0,TCD,1988
H0,GP,IND,1,08,401.78499999999997,177241.0,8,177241.0,HKG,1988
H0,GP,AUS,1,10,73.39699999999999,8875.0,8,8875.0,DDR,1988
H0,GP,AUS,1,22,174.608,62615.0,8,62615.0,USA,1988
H0,GP,FIN,1,29,39.85499999999999,2387.0,8,2387.0,UNS,1988
H0,GP,IND,1,14,5.433,191.0,8,191.0,DDR,1988
H0,GP,IND,1,26,33.256,44953.0,7,44953.0,KOR,1988
H0,GP,IND,1,29,74.291,14900.0,6,,KOR,1988
H0,GP,IND,1,42,49.837999999999994,13772.0,5,,ITA,1988
H0,GP,AUS,1,31,1.393,226.0,2,,AUT,1988
H0,GP,IND,1,29,5.38,1.0,2,,JPN,1988
H0,GP,AUS,1,29,24.263,384.0,6,,VEN,1988
H0,GP,AUS,1,33,15.623999999999999,12187.0,4,,CHN,1988
H0,GP,AUS,1,29,7.452,20160.0,5,,MLT,1988
H0,GP,AUS,1,34,1031.875,606576.0,5,,YUG,1988
H0,GP,AUS,1,34,31.261000000000003,5625.0,5,,NOR,1988
H0,GP,AUS,1,39,1547.5430000000001,652.0,5,,BRA,1988
H0,GP,AUS,1,27,145.88,34207.0,5,,CAN,1988
H0,GP,AUS,1,42,42108.067,6.2505855E7,5,,KOR,1988
H0,GP,AUS,1,34,5486.535999999999,1.4185023E7,5,,NZL,1988
H0,GP,AUS,1,35,4658.816,1932539.0,5,,USA,1988
H0,GP,AUS,1,30,1.306,0.0,-1,,BRN,1988
H0,GP,AUS,1,39,2.532,0.0,-1,,CHL,1988
H0,GP,AUS,1,31,11.57,0.0,-1,,SVU,1988
H0,GP,AUS,1,08,141.28900000000002,0.0,-1,,IND,1988
H0,GP,AUS,1,29,5226.025,0.0,-1,,IND,1988
H0,GP,THA,1,21,107073.791,4.55888075E8,8,4.55888075E8,WLD,1988
H0,GP,THA,1,33,2741147.149,3.905813192E9,8,3.905813192E9,WLD,1988
H0,GP,THA,1,33,35323.93499999998,3.7991453E7,8,3.7991453E7,AUS,1988
H0,GP,THA,1,29,16.598,0.0,-1,,FRA,1988
H0,GP,FIN,1,10,66319.718,4.6496482E7,8,4.6496482E7,WLD,1988
H0,GP,THA,1,05,11.747,3500.0,8,3500.0,ISR,1988
H0,GP,JPN,1,30,13.946,85026.0,7,59500.0,VUT,1988
H0,GP,JPN,1,26,5.025,2125.0,7,2125.0,URY,1988
H0,GP,JPN,1,42,6.024,9250.0,4,,GRC,1988
H0,GP,JPN,1,33,46960.9,571852.0,2,,NLD,1988
H0,GP,JPN,1,41,4019.245,769260.0,5,,IRL,1988
H0,GP,JPN,1,38,87414.50099999999,5447.0,5,,ITA,1988
H0,GP,JPN,1,41,3949.4809999999998,2590605.0,5,,THA,1988
H0,GP,JPN,1,33,3.137,0.0,-1,,BGR,1988
H0,GP,THA,1,30,0.981,2.0,5,,NOR,1988
H0,GP,THA,1,18,407.9939999999999,1999691.0,8,1999691.0,IND,1988
H0,GP,JPN,1,42,140.304,0.0,-1,,PER,1988
H0,GP,JPN,1,36,43663.925,0.0,-1,,PER,1988
H0,GP,THA,1,18,1.446,0.0,-1,,UNS,1988
H0,GP,CHE,1,20,177.775,32259.0,8,32259.0,AUS,1988
H0,GP,CHE,1,29,19.992,817.0,8,817.0,AUS,1988
H0,GP,CHE,1,27,63.833,5434.0,8,5434.0,SAU,1988
H0,GP,CHE,1,21,59.517,88738.0,8,88738.0,YUG,1988
H0,GP,CHE,1,06,2.564,1375.0,8,1375.0,KEN,1988
H0,GP,CHE,1,42,1.045,60.0,8,60.0,HTI,1988
H0,GP,CHE,1,21,54.105999999999995,38000.0,8,38000.0,PRY,1988
H0,GP,CHE,1,25,169.24,124780.0,8,124780.0,SAU,1988
H0,GP,CHE,1,04,2758.946,3355192.0,8,3355192.0,BGR,1988
H0,GP,CHE,1,08,894.4860000000001,252536.0,8,252536.0,MYS,1988
H0,GP,CHE,1,13,4.779,4812.0,8,4812.0,MYS,1988
H0,GP,FIN,1,13,5592.229,8.3975E7,7,6.2997E7,URY,1988
H0,GP,FIN,1,29,266.76,27071.0,8,27071.0,MAC,1988
H0,GP,FIN,1,24,243.841,2259750.0,8,2259750.0,MAR,1988
H0,GP,CHE,1,13,0.752,5332.0,7,4000.0,ESP,1988
H0,GP,CHE,1,42,19.585,0.0,-1,,GHA,1988
H0,GP,CHE,1,14,114.281,0.0,-1,,DDR,1988
H0,GP,ISL,1,41,7.805000000000001,0.0,-1,,AUT,1988
H0,GP,ISL,1,04,129.172,88879.0,8,88879.0,BLX,1988
H0,GP,ISL,1,26,4.16,109.0,8,109.0,CAN,1988
H0,GP,ISL,1,27,725.1239999999997,108666.0,8,108666.0,CHN,1988
H0,GP,ISL,1,39,393.26,10615.0,8,10615.0,FIN,1988
H0,GP,ISL,1,41,719.191,0.0,-1,,DDR,1988
H0,GP,ISL,1,42,11.055,477.0,8,477.0,HUN,1988
H0,GP,ISL,1,25,10.451,1851.0,8,1851.0,JPN,1988
H0,GP,ISL,1,41,291.143,94440.0,8,94440.0,POL,1988
H0,GP,KOR,1,10,18.026,15375.0,8,15375.0,GRL,1988
H0,GP,KOR,1,08,31327.147999999997,2.0494745E7,8,2.0494745E7,IDN,1988
H0,GP,KOR,1,18,1.884,0.0,-1,,FRA,1988
H0,GP,KOR,1,42,7133.547,0.0,-1,,ITA,1988
H0,GP,GRC,1,30,78.023,306250.0,8,306250.0,ARG,1988
H0,GP,GRC,1,40,5.3,41.0,8,41.0,BGD,1988
H0,GP,GRC,1,18,2.415,23218.0,8,23218.0,HUN,1988
H0,GP,GRC,1,16,156630.32,1.610227456E9,7,1.384546432E9,LBY,1988
H0,GP,GRC,1,13,6.912,34580.0,7,24199.0,CHE,1988
H0,GP,GRC,1,26,1459.371,665095.0,7,615732.0,USA,1988
H0,GP,PRT,1,41,600419.9160000011,7.403961E7,8,7.403961E7,ITA,1988
H0,GP,FIN,1,29,19135.675000000003,1218954.0,8,1218954.0,DDR,1988
H0,GP,PRT,1,25,13.36,4562.0,8,4562.0,LBY,1988
H0,GP,PRT,1,25,97.377,88000.0,8,88000.0,NGA,1988
H0,GP,PRT,1,07,16922.108,9875441.0,8,9875441.0,BFA,1988
H0,GP,PRT,1,07,15119.079,9954855.0,8,9954855.0,ARG,1988
H0,GP,PRT,1,33,1069.769,863036.0,8,863036.0,POL,1988
H0,GP,PRT,1,21,5.515000000000001,5178.0,8,5178.0,UNS,1988
H0,GP,PRT,1,35,39535.31099999999,1.53028305E8,8,1.53028305E8,GBR,1988
H0,GP,FIN,1,40,13888.712,581128.0,8,581128.0,BLX,1988
H0,GP,JPN,1,35,37585.09099999999,6.8377589E7,8,6.8377589E7,HKG,1988
H0,GP,JPN,1,28,9962.818000000001,26217.0,8,26217.0,CHE,1988
H0,GP,FIN,1,38,12347.549,3139610.0,8,3139610.0,DNK,1988
H0,GP,JPN,1,10,185.36,90152.0,8,90152.0,CRI,1988
H0,GP,JPN,1,27,125.36,3190.0,8,3190.0,MUS,1988
H0,GP,JPN,1,41,14.687000000000001,344.0,8,344.0,NPL,1988
H0,GP,JPN,1,35,79205.98800000001,2.9994E7,8,2.9994E7,NCL,1988
H0,GP,JPN,1,30,2.325,2562.0,8,2562.0,SPM,1988
H0,GP,DDR,1,36,184090.008,0.0,-1,,ZAF,1988
H0,GP,DDR,1,41,1.0,0.0,-1,,WSM,1988
H0,GP,DDR,1,13,121.0,84114.0,7,63101.0,LKA,1988
H0,GP,DDR,1,14,166.0,1812.0,8,1812.0,BDI,1988
H0,GP,DDR,1,27,121.0,6335.0,8,6335.0,IRQ,1988
H0,GP,DDR,1,32,18.0,404875.0,8,404875.0,BHS,1988
H0,GP,DDR,1,32,211985.0,1.571457183E9,8,1.571457183E9,DZA,1988
H0,GP,DDR,1,36,31897.0,1.58049717E8,8,1.58049717E8,JAM,1988
H0,GP,DDR,1,32,1902.0,1.99601E7,8,1.99601E7,NGA,1988
H0,GP,DDR,1,08,1976.0,693850.0,8,693850.0,CUB,1988
H0,GP,DDR,1,07,61.0,50601.0,8,50601.0,PAN,1988
H0,GP,DDR,1,34,40.0,23506.0,8,23506.0,ZWE,1988
H0,GP,DDR,1,30,44182.0,5.0623173E7,8,5.0623173E7,IDN,1988
H0,GP,FIN,1,37,23403.777999999995,6407226.0,8,6407226.0,NLD,1988
H0,GP,DDR,1,32,9.0,2687.0,8,2687.0,HKG,1988
H0,GP,JPN,1,14,153.315,37577.0,8,37577.0,IND,1988
H0,GP,DDR,1,10,18060.0,1.0809078E7,8,1.0809078E7,POL,1988
H0,GP,DDR,1,26,18.0,129796.0,8,129796.0,YUG,1988
H0,GP,JPN,1,38,4719.836,253923.0,8,253923.0,AUT,1988
H0,GP,DDR,1,26,595.0,3483760.0,8,3483760.0,AUT,1988
H0,GP,AUS,1,25,43.869,247069.0,5,18278.0,WLD,1988
H0,GP,DDR,1,25,4.0,7500.0,8,7500.0,MWI,1988
H0,GP,AUS,1,26,212.12900000000002,93127.0,7,92896.0,HUN,1988
H0,GP,AUS,1,25,430.30699999999996,52937.0,8,52937.0,MMR,1988
H0,GP,AUS,1,25,60.984,102332.0,8,102332.0,GTM,1988
H0,GP,AUS,1,33,11.8,110191.0,8,110191.0,MDG,1988
H0,GP,AUS,1,25,144.758,35769.0,8,35769.0,SVU,1988
H0,GP,AUS,1,21,599.326,462000.0,8,462000.0,HKG,1988
H0,GP,AUS,1,01,15.84,17699.0,8,17699.0,BLX,1988
H0,GP,IND,1,31,14801.329,4636258.0,8,4636258.0,JPN,1988
H0,GP,IND,1,35,29334.333999999995,4.8752E7,8,4.8752E7,KOR,1988
H0,GP,IND,1,35,147.91,307000.0,8,307000.0,NZL,1988
H0,GP,IND,1,41,1404.7140000000002,77039.0,8,77039.0,PRK,1988
H0,GP,IND,1,05,314.778,1599000.0,8,1599000.0,PNG,1988
H0,GP,IND,1,08,126.91300000000001,41155.0,8,41155.0,MYS,1988
H0,GP,IND,1,04,15783.048,5.4500062E7,8,5.4500062E7,HUN,1988
H0,GP,IND,1,39,121.921,5593.0,8,5593.0,THA,1988
H0,GP,IND,1,40,413.33,942394.0,5,,CSK,1988
H0,GP,AUS,1,34,361.11400000000003,55718.0,2,,POL,1988
H0,GP,AUS,1,27,1118.65,202282.0,2,,TUR,1988
H0,GP,AUS,1,27,1.229,576.0,6,,ISR,1988
H0,GP,IND,1,37,145.106,0.0,-1,,CAN,1988
H0,GP,AUS,1,27,13.347999999999999,30134.0,6,,THA,1988
H0,GP,AUS,1,33,2.098,659.0,7,,THA,1988
H0,GP,AUS,1,29,77.738,23893.0,5,,MAC,1988
H0,GP,AUS,1,40,403.43899999999996,1141154.0,5,,ESP,1988
H0,GP,AUS,1,29,7492.029999999999,165041.0,5,,ITA,1988
H0,GP,JPN,1,20,62691.46499999998,3.4198785E7,8,3.4198785E7,CHN,1988
H0,GP,JPN,1,23,104.632,242000.0,8,242000.0,CHN,1988
H0,GP,AUS,1,34,0.917,0.0,-1,,ECU,1988
H0,GP,JPN,1,20,14743.144,3216268.0,8,3216268.0,FRA,1988
H0,GP,AUS,1,34,502.852,0.0,-1,,YUG,1988
H0,GP,AUS,1,41,400.0399999999999,0.0,-1,,GRC,1988
H0,GP,AUS,1,37,13977.598000000002,0.0,-1,,MYS,1988
H0,GP,AUS,1,33,16227.331999999999,0.0,-1,,THA,1988
H0,GP,AUS,1,39,23396.27,0.0,-1,,FRA,1988
H0,GP,THA,1,17,2.478,49.0,8,49.0,WLD,1988
H0,GP,THA,1,37,3.319,3940.0,5,,CSK,1988
H0,GP,THA,1,10,100.476,46578.0,8,46578.0,DDR,1988
H0,GP,THA,1,31,6033.058,1840762.0,8,1840762.0,ITA,1988
H0,GP,JPN,1,13,312.906,1696577.0,7,1272750.0,BRN,1988
H0,GP,JPN,1,42,124.82100000000001,138036.0,5,,AUS,1988
H0,GP,JPN,1,10,27.916,4751.0,5,,HUN,1988
H0,GP,JPN,1,42,5702.119999999999,350256.0,5,,SGP,1988
H0,GP,JPN,1,31,113381.266,1.6765223E7,5,,WLD,1988
H0,GP,JPN,1,36,5.666,0.0,-1,,AUT,1988
H0,GP,THA,1,08,5.856,179.0,8,179.0,VNM,1988
H0,GP,THA,1,30,76.01299999999999,19459.0,8,19459.0,CHE,1988
H0,GP,THA,1,42,2597.4859999999994,1807097.0,5,,USA,1988
H0,GP,CHE,1,33,197.896,7.0,8,7.0,ANT,1988
H0,GP,CHE,1,37,1.747,69.0,8,69.0,AFG,1988
H0,GP,FIN,1,36,18.516,0.0,-1,,BLX,1988
H0,GP,FIN,1,18,10.611,0.0,-1,,ISR,1988
H0,GP,FIN,1,33,1302.976,0.0,-1,,ITA,1988
H0,GP,CHE,1,04,139.016,82282.0,8,82282.0,IRN,1988
H0,GP,CHE,1,33,11.953,82.0,8,82.0,PAK,1988
H0,GP,CHE,1,39,269.98900000000003,13941.0,8,13941.0,GRC,1988
H0,GP,FIN,1,26,1284.555,262185.0,7,242539.0,BRA,1988
H0,GP,FIN,1,25,1.001,4.0,7,4.0,JPN,1988
H0,GP,CHE,1,35,113.95400000000001,236797.0,8,236797.0,HUN,1988
H0,GP,CHE,1,14,1966.606,142033.0,8,142033.0,USA,1988
H0,GP,CHE,1,38,56401.13900000001,5986805.0,8,5986805.0,NLD,1988
H0,GP,CHE,1,26,345358.8170000001,1.3749541E8,7,1.37388668E8,FRA,1988
H0,GP,CHE,1,41,81.37899999999999,0.0,-1,,FIN,1988
H0,GP,CHE,1,42,237.58800000000002,0.0,-1,,IRN,1988
H0,GP,CHE,1,10,3.712,0.0,-1,,LBR,1988
H0,GP,CHE,1,42,11145.556,0.0,-1,,SGP,1988
H0,GP,CHE,1,42,3823.0930000000003,0.0,-1,,ZAF,1988
H0,GP,CHE,1,36,27.911,0.0,-1,,ZWE,1988
H0,GP,ISL,1,30,737.971,400577.0,8,400577.0,AUT,1988
H0,GP,ISL,1,08,22.467,7273.0,8,7273.0,BLX,1988
H0,GP,ISL,1,36,6.867,1085.0,8,1085.0,CAN,1988
H0,GP,ISL,1,31,1.949,2437.0,8,2437.0,FRO,1988
H0,GP,ISL,1,35,61.405,21687.0,8,21687.0,KOR,1988
H0,GP,ISL,1,08,1915.5430000000003,272563.0,8,272563.0,NLD,1988
H0,GP,ISL,1,28,9.937999999999999,128.0,8,128.0,EGY,1988
H0,GP,KOR,1,42,0.603,148.0,8,148.0,PER,1988
H0,GP,KOR,1,15,203699.01200000002,3.526451048E9,8,3.526451048E9,USA,1988
H0,GP,KOR,1,26,11.795,10272.0,7,10205.0,CAN,1988
H0,GP,KOR,1,13,32028.882,5.48753196E8,7,3.84020175E8,CHL,1988
H0,GP,KOR,1,34,26.192,3427.0,7,3562.0,SGP,1988
H0,GP,GRC,1,32,246.68,616797.0,7,493437.0,HUN,1988
H0,GP,GRC,1,42,18.995,546.0,8,546.0,JOR,1988
H0,GP,GRC,1,33,1829.356,1.0225394E7,8,1.0225394E7,LBY,1988
H0,GP,GRC,1,19,110.07,57319.0,8,57319.0,LBN,1988
H0,GP,GRC,1,41,5.093,436.0,8,436.0,MAC,1988
H0,GP,GRC,1,25,2181.7340000000004,402335.0,8,402335.0,CHE,1988
H0,GP,GRC,1,36,6106.035,2304687.0,8,2304687.0,TUR,1988
H0,GP,GRC,1,31,12.195,11464.0,8,11464.0,EGY,1988
H0,GP,GRC,1,34,5064.266999999999,1.5538499E7,8,1.5538499E7,YUG,1988
H0,GP,PRT,1,33,19.962,0.0,-1,,NLD,1988
H0,GP,PRT,1,30,4734.241,1.8236924E7,7,1.2762018E7,CIV,1988
H0,GP,PRT,1,25,124801.33600000001,3.7274311E7,8,3.7274311E7,ISL,1988
H0,GP,PRT,1,40,1.616,78.0,8,78.0,LBN,1988
H0,GP,PRT,1,42,2.977,76.0,8,76.0,ARG,1988
H0,GP,PRT,1,41,4588.700999999998,409721.0,8,409721.0,ISR,1988
H0,GP,PRT,1,25,56417.30799999998,1.6132131E7,8,1.6132131E7,CAN,1988
H0,GP,PRT,1,29,115.38500000000002,24028.0,8,24028.0,FIN,1988
H0,GP,PRT,1,38,4352.945,585946.0,8,585946.0,USA,1988
H0,GP,PRT,1,07,115.5,72722.0,8,72722.0,FRA,1988
H0,GP,FIN,1,31,6810.569,1305467.0,8,1305467.0,BLX,1988
H0,GP,JPN,1,36,4506.697,7339.0,8,7339.0,BOL,1988
H0,GP,JPN,1,41,170.422,530.0,8,530.0,IRQ,1988
H0,GP,JPN,1,37,5.938,46000.0,8,46000.0,PAN,1988
H0,GP,JPN,1,29,51.235,298.0,8,298.0,PNG,1988
H0,GP,JPN,1,31,4.752000000000001,303.0,8,303.0,PER,1988
H0,GP,JPN,1,34,123.211,4203.0,8,4203.0,ISR,1988
H0,GP,DDR,1,18,1430.0,0.0,-1,,PAK,1988
H0,GP,DDR,1,26,64037.0,8.7152736E7,7,8.7031105E7,DNK,1988
H0,GP,DDR,1,30,1219309.9679999999,5.422820852E9,7,3.443050392E9,WLD,1988
H0,GP,DDR,1,26,2.0,756.0,7,699.0,CRI,1988
H0,GP,DDR,1,13,28.0,23994.0,7,18000.0,LBY,1988
H0,GP,DDR,1,10,330.0,112721.0,8,112721.0,TZA,1988
H0,GP,DDR,1,10,2956.0,151097.0,8,151097.0,LBN,1988
H0,GP,DDR,1,41,202.0,11249.0,8,11249.0,ETF,1988
H0,GP,DDR,1,07,1027.0,608875.0,8,608875.0,TGO,1988
H0,GP,DDR,1,31,21.0,1381.0,8,1381.0,BGD,1988
H0,GP,DDR,1,24,173.0,149800.0,8,149800.0,COL,1988
H0,GP,DDR,1,08,13.0,16101.0,8,16101.0,MRT,1988
H0,GP,DDR,1,08,10.0,3000.0,8,3000.0,DJI,1988
H0,GP,DDR,1,40,10.0,18.0,8,18.0,CUB,1988
H0,GP,DDR,1,05,811.0,854187.0,8,854187.0,MEX,1988
H0,GP,DDR,1,40,4201.0,821313.0,8,821313.0,CSK,1988
H0,GP,DDR,1,40,445536.0,1.4051581E7,8,1.4051581E7,BLX,1988
H0,GP,DDR,1,08,4.0,1187.0,8,1187.0,SHN,1988
H0,GP,DDR,1,37,6.0,595.0,8,595.0,URY,1988
H0,GP,AUS,1,04,6.535,4062.0,8,4062.0,COK,1988
H0,GP,AUS,1,23,352.308,310249.0,8,310249.0,IND,1988
H0,GP,DDR,1,01,1.0,2000.0,8,2000.0,DNK,1988
H0,GP,DDR,1,33,1.0,31.0,8,31.0,MLI,1988
H0,GP,IND,1,37,14463.597999999998,159392.0,5,,WLD,1988
H0,GP,IND,1,31,3916.408,6962823.0,8,6962823.0,BGD,1988
