SourceNomenCode,DestNomenCode,ReporterISO3,TradeFlow,ProductCode,TradeValue,Quantity,QuantityToken,NetWeight,PartnerISO3,Year
H0,GP,DDR,2,29,1634,56375,8,56375,KWT,1988
H0,GP,FIN,2,10,350.019,254515,8,254515,NLD,1988
H0,GP,DDR,2,10,69,796,8,796,BOL,1988
H0,GP,DDR,2,30,68,36592,8,36592,VGB,1988
H0,GP,DDR,2,30,225,62558,8,62558,MTQ,1988
H0,GP,DDR,2,38,11571,1007905,8,1007905,MTQ,1988
H0,GP,JPN,2,38,20396.978,12203,5,,SLV,1988
H0,GP,JPN,2,40,5349.156,314212,5,,BGR,1988
H0,GP,DDR,2,38,78509,4820398,8,4820398,KOR,1988
H0,GP,JPN,2,39,10.405,12,5,,TCA,1988
H0,GP,JPN,2,34,1122.445,208086,8,208086,CUB,1988
H0,GP,FIN,2,42,480.227,82301,8,82301,PRT,1988
H0,GP,FIN,2,41,24208.685,1736135,8,1736135,PRT,1988
H0,GP,JPN,2,41,1247659.033,1.20E+08,8,1.20E+08,AUS,1988
H0,GP,JPN,2,25,283.974,142967,7,1062,DDR,1988
H0,GP,FIN,2,22,1151.261,900062,8,900062,LBY,1988
H0,GP,JPN,2,39,21404.601,2066761,8,2066761,FRA,1988
H0,GP,JPN,2,26,20.044,796000,5,796,GBR,1988
H0,GP,DDR,2,21,63,65710,8,65710,URY,1988
H0,GP,JPN,2,41,573.41,23955,8,23955,CPV,1988
H0,GP,FIN,2,25,105.436,16374,8,16374,HKG,1988
H0,GP,JPN,2,33,1664.398,175462,8,175462,NIC,1988
H0,GP,JPN,2,33,708.291,951000,8,951000,PCN,1988
H0,GP,JPN,2,40,21089.26,771078,8,771078,HUN,1988
H0,GP,FIN,2,33,488.878,15258,8,15258,MEX,1988
H0,GP,FIN,2,33,6.164,242,8,242,GUF,1988
H0,GP,FIN,2,30,187.994,65419,8,65419,IRQ,1988
H0,GP,FIN,2,41,128.592,9042,8,9042,CIV,1988
H0,GP,DDR,2,10,2996,2651959,8,2651959,ROM,1988
H0,GP,FIN,2,28,16.559,325,8,325,NGA,1988
H0,GP,FIN,2,33,64.064,22355,8,22355,QAT,1988
H0,GP,DDR,2,29,130,1585,8,1585,BUN,1988
H0,GP,DDR,2,20,225,571625,8,571625,GAB,1988
H0,GP,FIN,2,33,3.057,20,8,20,MMR,1988
H0,GP,FIN,2,13,872.858,4564405,7,3194125,IRL,1988
H0,GP,FIN,2,13,29.081,244073,7,170800,SVU,1988
H0,GP,FIN,2,26,26.67,2375000,5,2375,DNK,1988
H0,GP,FIN,2,34,126.068,0,-1,,AUT,1988
H0,GP,FIN,2,33,1.736,0,-1,,GTM,1988
H0,GP,FIN,2,42,8.344,0,-1,,KOR,1988
H0,GP,FIN,2,39,487117.116,0,-1,,SVU,1988
H0,GP,FIN,2,34,2296.618,0,-1,,DDR,1988
H0,GP,DDR,2,21,1690,2261312,8,2261312,TUN,1988
H0,GP,DDR,2,13,176,35788,8,35788,EGY,1988
H0,GP,JPN,2,18,695.791,1601187,8,1601187,EGY,1988
H0,GP,PRT,2,41,25078.579,2483367,8,2483367,NLD,1988
H0,GP,PRT,2,42,742.646,146828,8,146828,SWE,1988
H0,GP,DDR,2,2,725,7858601,8,7858601,NOR,1988
H0,GP,PRT,2,36,6.398,1503,8,1503,COL,1988
H0,GP,PRT,2,21,4309.872,1.11E+07,8,1.11E+07,DOM,1988
H0,GP,PRT,2,25,233.16,97498,8,97498,ANT,1988
H0,GP,PRT,2,42,1.196,49,8,49,ZWE,1988
H0,GP,PRT,2,37,49.089,2576,8,2576,EGY,1988
H0,GP,PRT,2,26,117.947,86282,7,86115,ZAR,1988
H0,GP,PRT,2,33,2318.98,1.65E+07,7,1.20E+07,FRA,1988
H0,GP,PRT,2,30,490.225,2301922,7,552417,MEX,1988
H0,GP,PRT,2,42,13073.893,0,-1,,BLX,1988
H0,GP,DDR,2,23,2297,3239687,8,3239687,NLD,1988
H0,GP,AUS,2,41,226.242,0,-1,,VUT,1988
H0,GP,AUS,2,25,8.88,0,-1,,SGP,1988
H0,GP,AUS,2,41,90.89,0,-1,,EGY,1988
H0,GP,AUS,2,33,12884.897,7.68E+07,7,6.23E+07,WLD,1988
H0,GP,AUS,2,22,29.244,22048,7,21393,KIR,1988
H0,GP,AUS,2,31,13.88,382,8,382,CSK,1988
H0,GP,AUS,2,37,2.798,621,8,621,KNA,1988
H0,GP,AUS,2,40,2030.056,18334,8,18334,VEN,1988
H0,GP,AUS,2,29,115.198,56531,8,56531,GRC,1988
H0,GP,AUS,2,27,39.07,8498,8,8498,ISR,1988
H0,GP,AUS,2,29,24.972,23623,8,23623,PAK,1988
H0,GP,AUS,2,41,211.374,27446,8,27446,USP,1988
H0,GP,AUS,2,31,31.292,106842,8,106842,MUS,1988
H0,GP,AUS,2,39,0.906,50,8,50,KIR,1988
H0,GP,AUS,2,25,687.002,932735,8,932735,CHE,1988
H0,GP,DDR,2,32,371,754213,7,603432,SVU,1988
H0,GP,DDR,2,34,43,25203,7,26199,HKG,1988
H0,GP,DDR,2,33,35,0,-1,,SYR,1988
H0,GP,DDR,2,9,9,0,-1,,TUR,1988
H0,GP,DDR,2,42,435,0,-1,,BRN,1988
H0,GP,DDR,2,42,201,0,-1,,OMN,1988
H0,GP,DDR,2,36,1042,0,-1,,POL,1988
H0,GP,DDR,2,40,1065,0,-1,,WLD,1988
H0,GP,AUS,2,40,1032.632,22234,8,22234,VUT,1988
H0,GP,JPN,2,41,10.123,205,8,205,VGB,1988
H0,GP,AUS,2,20,704.149,2085892,8,2085892,MYS,1988
H0,GP,AUS,2,42,24571.888,2651838,8,2651838,NZL,1988
H0,GP,AUS,2,5,1274.928,1772719,8,1772719,NZL,1988
H0,GP,AUS,2,8,161013.482,7.16E+08,8,7.16E+08,WLD,1988
H0,GP,JPN,2,39,45031.872,6977393,8,6977393,IDN,1988
H0,GP,DDR,2,32,2,1625,8,1625,BDI,1988
H0,GP,IND,2,37,15.786,0,-1,,ETF,1988
H0,GP,IND,2,41,14.336,0,-1,,RWA,1988
H0,GP,IND,2,41,45.92,0,-1,,UGA,1988
H0,GP,DDR,2,39,2,699,8,699,SUR,1988
H0,GP,IND,2,27,240.944,349125,2,,ZAR,1988
H0,GP,IND,2,27,32.021,27339,2,,PAK,1988
H0,GP,IND,2,27,39.008,10751,5,,MYS,1988
H0,GP,IND,2,39,4.258,101,5,,CAN,1988
H0,GP,IND,2,33,1.894,20,8,20,BDI,1988
H0,GP,IND,2,41,176.563,32175,8,32175,KHM,1988
H0,GP,IND,2,33,657.168,214166,8,214166,ETF,1988
H0,GP,IND,2,41,4.722,1750,8,1750,TTO,1988
H0,GP,IND,2,39,248.037,136858,8,136858,URY,1988
H0,GP,IND,2,36,17.301,2206,8,2206,NZL,1988
H0,GP,IND,2,10,206.139,122339,8,122339,CHE,1988
H0,GP,IND,2,39,2439.297,1950673,8,1950673,THA,1988
H0,GP,IND,2,37,2338.061,3846981,8,3846981,CAN,1988
H0,GP,IND,2,31,1395.842,1129597,8,1129597,LKA,1988
H0,GP,IND,2,41,5240.392,1093476,8,1093476,SGP,1988
H0,GP,IND,2,4,13114.339,3653350,8,3653350,GBR,1988
H0,GP,IND,2,12,6.295,2500,8,2500,USA,1988
H0,GP,IND,2,7,16.501,19250,8,19250,USA,1988
H0,GP,IND,2,28,16.768,2000,8,2000,QAT,1988
H0,GP,CHE,2,42,48.572,0,-1,,GIB,1988
H0,GP,CHE,2,33,46.037,0,-1,,IDN,1988
H0,GP,CHE,2,33,223.689,0,-1,,ISR,1988
H0,GP,CHE,2,41,2654.197,0,-1,,NZL,1988
H0,GP,CHE,2,42,7.201,6690,4,,ESP,1988
H0,GP,CHE,2,33,0.602,91,7,82,PHL,1988
H0,GP,CHE,2,26,8590.168,6660325,7,6657476,USA,1988
H0,GP,CHE,2,33,890.213,37295,8,37295,AFG,1988
H0,GP,CHE,2,37,48.728,14889,8,14889,MRT,1988
H0,GP,CHE,2,37,150.506,6269,8,6269,ANT,1988
H0,GP,CHE,2,18,9.14,4375,8,4375,SYR,1988
H0,GP,CHE,2,34,333.99,101054,8,101054,IRL,1988
H0,GP,CHE,2,27,4836.723,343151,8,343151,TUR,1988
H0,GP,CHE,2,42,6.469,242,8,242,MDV,1988
H0,GP,CHE,2,32,14.197,613,8,613,SWE,1988
H0,GP,CHE,2,27,25.674,484,8,484,GLP,1988
H0,GP,CHE,2,31,0.821,43,8,43,SPM,1988
H0,GP,CHE,2,34,22.384,1343,8,1343,BFA,1988
H0,GP,CHE,2,8,4.84,9,8,9,CHL,1988
H0,GP,CHE,2,3,1.91,62,8,62,GHA,1988
H0,GP,JPN,2,33,10.303,0,-1,,BHR,1988
H0,GP,JPN,2,40,61070.3,0,-1,,CHN,1988
H0,GP,JPN,2,39,1283.51,0,-1,,MEX,1988
H0,GP,JPN,2,34,2.13,0,7,,PHL,1988
H0,GP,JPN,2,30,113.985,0,7,,SWE,1988
H0,GP,ISL,2,36,238.123,160335,8,160335,DNK,1988
H0,GP,ISL,2,41,0.572,0,-1,,PRT,1988
H0,GP,KOR,2,42,52.767,0,-1,,CHL,1988
H0,GP,KOR,2,42,68.824,0,-1,,GTM,1988
H0,GP,KOR,2,41,447.011,0,-1,,OMN,1988
H0,GP,KOR,2,13,0.742,1429,7,1000,JAM,1988
H0,GP,KOR,2,32,56.145,183280,7,172000,THA,1988
H0,GP,KOR,2,26,14.043,16500,7,16500,ZMB,1988
H0,GP,KOR,2,40,1072.73,24958,8,24958,AND,1988
H0,GP,KOR,2,31,45.992,13932,8,13932,PRT,1988
H0,GP,KOR,2,39,276.026,45718,8,45718,DOM,1988
H0,GP,KOR,2,33,122635.742,3.93E+07,8,3.93E+07,DDR,1988
H0,GP,KOR,2,36,35006.438,2.77E+07,8,2.77E+07,OAS,1988
H0,GP,KOR,2,12,215.533,6949,8,6949,HKG,1988
H0,GP,KOR,2,8,10.419,78,8,78,BRA,1988
H0,GP,KOR,2,31,3.172,1187,8,1187,BEN,1988
H0,GP,HTI,2,33,385.46,40491,8,40491,FRA,1988
H0,GP,GRC,2,22,0.704,382,8,382,BGR,1988
H0,GP,GRC,2,4,7091.858,1.82E+07,8,1.82E+07,CSK,1988
H0,GP,GRC,2,25,2.507,4187,7,4187,LBY,1988
H0,GP,GRC,2,42,3.469,2173,8,2173,MLT,1988
H0,GP,GRC,2,25,1644.105,603038,8,603038,UNS,1988
H0,GP,JPN,2,38,92568.584,63093,5,,KEN,1988
H0,GP,DDR,2,41,589,24599,8,24599,LAO,1988
H0,GP,DDR,2,25,45210,2.01E+07,8,2.01E+07,GRC,1988
H0,GP,JPN,2,41,6990.102,469096,8,469096,URY,1988
H0,GP,JPN,2,41,19.044,752,8,752,FLK,1988
H0,GP,JPN,2,33,25849.376,9084482,8,9084482,JOR,1988
H0,GP,JPN,2,41,741.842,53365,8,53365,BMU,1988
H0,GP,JPN,2,42,150.762,10877,8,10877,VNM,1988
H0,GP,JPN,2,10,49594.128,3.87E+07,8,3.87E+07,OAS,1988
H0,GP,JPN,2,40,1286.128,14332,5,,YDR,1988
H0,GP,DDR,2,29,126,4814,8,4814,ETF,1988
H0,GP,DDR,2,18,51,141771,8,141771,BGD,1988
H0,GP,DDR,2,31,15,2991,8,2991,GUY,1988
H0,GP,DDR,2,37,1933,261196,8,261196,GTM,1988
H0,GP,JPN,2,39,37604.217,146816,5,,SGP,1988
H0,GP,DDR,2,18,513,4070000,8,4070000,PYF,1988
H0,GP,FIN,2,20,276.021,147167,8,147167,BLX,1988
H0,GP,DDR,2,13,172,48712,8,48712,HUN,1988
H0,GP,JPN,2,34,14.057,21164,7,22000,CHN,1988
H0,GP,JPN,2,32,288.246,692656,7,554125,GTM,1988
H0,GP,JPN,2,34,40.963,23088,7,24000,HKG,1988
H0,GP,JPN,2,34,60.278,12602,8,12602,CAF,1988
H0,GP,JPN,2,30,26.95,6002,8,6002,DJI,1988
H0,GP,JPN,2,34,9774.543,4607266,8,4607266,EGY,1988
H0,GP,JPN,2,39,34532.638,2.35E+07,8,2.35E+07,KOR,1988
H0,GP,JPN,2,35,49.089,35000,8,35000,PCN,1988
H0,GP,JPN,2,40,2959737.887,7.37E+07,8,7.37E+07,GBR,1988
H0,GP,DDR,2,42,12,502,8,502,SUR,1988
H0,GP,FIN,2,41,6052.524,537215,8,537215,MYS,1988
H0,GP,FIN,2,30,146.75,212416,8,212416,LBN,1988
H0,GP,FIN,2,41,1092.242,132003,8,132003,AFG,1988
H0,GP,FIN,2,33,521.111,57233,8,57233,DOM,1988
H0,GP,FIN,2,38,8.38,80,8,80,CIV,1988
H0,GP,FIN,2,31,8915.139,1.61E+07,8,1.61E+07,MAR,1988
H0,GP,JPN,2,31,195.653,25810,8,25810,ZMB,1988
H0,GP,FIN,2,42,55.216,746,8,746,PRY,1988
H0,GP,JPN,2,13,13.237,15187,8,15187,SLB,1988
H0,GP,FIN,2,38,5.311,74,8,74,VUT,1988
H0,GP,JPN,2,29,53.49,2025,8,2025,QAT,1988
H0,GP,JPN,2,4,59918.671,5.84E+07,8,5.84E+07,WLD,1988
H0,GP,FIN,2,40,5.23,10,8,10,COG,1988
H0,GP,FIN,2,30,185.409,120593,7,84390,USA,1988
H0,GP,FIN,2,22,0.345,269,7,261,UNS,1988
H0,GP,FIN,2,33,760.271,0,-1,,IRN,1988
H0,GP,FIN,2,42,154.674,0,-1,,JPN,1988
H0,GP,FIN,2,33,646553.472,0,-1,,WLD,1988
H0,GP,JPN,2,30,284.826,16463,8,16463,BGR,1988
H0,GP,PRT,2,31,57.022,26120,8,26120,UNS,1988
H0,GP,PRT,2,7,210.878,145784,8,145784,ESP,1988
H0,GP,PRT,2,22,8.462,1312,8,1312,GBR,1988
H0,GP,PRT,2,36,249.377,169421,8,169421,ITA,1988
H0,GP,DDR,2,29,5,213,8,213,KHM,1988
H0,GP,PRT,2,19,4.774,8375,8,8375,STP,1988
H0,GP,PRT,2,7,18.035,2000,8,2000,NOR,1988
H0,GP,PRT,2,20,3.426,484,8,484,COG,1988
H0,GP,PRT,2,28,36.936,1045,8,1045,FRO,1988
H0,GP,PRT,2,32,43.8,299375,8,299375,VUT,1988
H0,GP,JPN,2,42,123.849,5762,8,5762,MDV,1988
H0,GP,PRT,2,33,706.95,3.79E+07,8,3.79E+07,SYR,1988
H0,GP,PRT,2,37,62.361,5196,8,5196,TUR,1988
H0,GP,PRT,2,29,10297.958,337679,8,337679,SVU,1988
H0,GP,PRT,2,26,178.003,109140,7,109140,KOR,1988
H0,GP,DDR,2,41,4292856,3.14E+08,8,3.14E+08,AUT,1988
H0,GP,AUS,2,42,11.726,0,-1,,CHL,1988
H0,GP,DDR,2,37,1.07E+07,2.36E+09,8,2.36E+09,WLD,1988
H0,GP,DDR,2,33,29,999,8,999,CCK,1988
H0,GP,AUS,2,22,1933.231,2239007,7,2099314,MYS,1988
H0,GP,AUS,2,26,23.45,21132,7,19601,PRT,1988
H0,GP,AUS,2,32,9208.188,1.33E+08,8,1.33E+08,BRA,1988
H0,GP,AUS,2,3,97.325,589875,8,589875,MLT,1988
H0,GP,AUS,2,40,5.472,109,8,109,PER,1988
H0,GP,AUS,2,3,42.615,299312,8,299312,TTO,1988
H0,GP,AUS,2,33,10.927,1522,8,1522,WLF,1988
H0,GP,AUS,2,37,810.754,1.41E+07,8,1.41E+07,BHR,1988
H0,GP,JPN,2,25,65.044,16000,8,16000,SLV,1988
H0,GP,AUS,2,40,150.412,2377,8,2377,SAU,1988
H0,GP,DDR,2,32,67,108040,7,98092,LBY,1988
H0,GP,DDR,2,26,49236,1.26E+08,7,1.26E+08,BLX,1988
H0,GP,DDR,2,34,2,1623,7,1687,GTM,1988
H0,GP,DDR,2,32,121,123047,7,101421,KOR,1988
H0,GP,DDR,2,32,580,1236947,7,1148924,BGR,1988
H0,GP,DDR,2,26,16950,1.68E+09,5,1678125,NLD,1988
H0,GP,DDR,2,33,18,0,-1,,MMR,1988
H0,GP,AUS,2,21,1623.065,1764187,8,1764187,NLD,1988
H0,GP,DDR,2,36,48,0,-1,,JAM,1988
H0,GP,DDR,2,43,29661,0,-1,,NLD,1988
H0,GP,DDR,2,36,44895,0,-1,,NLD,1988
H0,GP,AUS,2,34,1078.853,1391225,8,1391225,ZAF,1988
H0,GP,AUS,2,31,1312.196,195703,8,195703,CAN,1988
H0,GP,DDR,2,41,2,0,-1,,STP,1988
H0,GP,AUS,2,27,60148.272,1.00E+07,8,1.00E+07,USA,1988
H0,GP,AUS,2,30,16917.998,6177372,8,6177372,NZL,1988
H0,GP,AUS,2,38,132398.791,2.60E+07,8,2.60E+07,NZL,1988
H0,GP,AUS,2,35,481669.143,1.93E+09,8,1.93E+09,WLD,1988
H0,GP,JPN,2,14,25.305,3253,8,3253,ZAF,1988
H0,GP,DDR,2,26,9,1366,8,1366,SGP,1988
H0,GP,IND,2,33,1264.16,1706991,8,1706991,OMN,1988
H0,GP,IND,2,29,6.284,2,2,,AUT,1988
H0,GP,IND,2,37,282.038,226352,5,,GRC,1988
H0,GP,IND,2,28,467.097,67988,5,,KOR,1988
H0,GP,IND,2,38,44.034,34,5,,LAO,1988
H0,GP,IND,2,40,1830.25,71096,5,,POL,1988
H0,GP,IND,2,25,1886.731,2935295,7,2935295,WLD,1988
H0,GP,IND,2,33,23.242,5250,8,5250,MMR,1988
H0,GP,IND,2,37,2.135,21,8,21,PRK,1988
H0,GP,IND,2,18,53.273,988000,8,988000,MOZ,1988
H0,GP,IND,2,25,15.883,15507,8,15507,REU,1988
H0,GP,IND,2,33,2234.901,426637,8,426637,TUR,1988
H0,GP,IND,2,2,82.282,200000,8,200000,YEM,1988
H0,GP,IND,2,39,1688.168,678045,8,678045,FRA,1988
H0,GP,IND,2,29,5168.978,227637,8,227637,CAN,1988
H0,GP,IND,2,18,185.719,7712000,8,7712000,OMN,1988
H0,GP,IND,2,37,1093.366,844751,8,844751,LKA,1988
H0,GP,IND,2,40,8.963,2651,8,2651,UNS,1988
H0,GP,IND,2,38,13.584,296,8,296,CHL,1988
H0,GP,CHE,2,29,8.862,0,-1,,CYP,1988
H0,GP,CHE,2,33,716.997,0,-1,,THA,1988
H0,GP,CHE,2,26,98.209,8187000,5,8187,GMB,1988
H0,GP,CHE,2,26,15700.001,1.46E+09,5,1462000,NLD,1988
H0,GP,CHE,2,33,166.525,58153,7,52343,BGR,1988
H0,GP,CHE,2,33,112.22,36584,7,32917,NOR,1988
H0,GP,CHE,2,31,21.206,1206,8,1206,BHS,1988
H0,GP,CHE,2,37,13.894,1236,8,1236,MDV,1988
H0,GP,CHE,2,25,188.031,75974,8,75974,SLE,1988
H0,GP,CHE,2,38,162.807,5316,8,5316,NZL,1988
H0,GP,CHE,2,31,521.265,83534,8,83534,MAR,1988
H0,GP,CHE,2,18,98.22,9819,8,9819,SAU,1988
H0,GP,CHE,2,29,13136.33,152732,8,152732,HKG,1988
H0,GP,CHE,2,20,6.441,348,8,348,TUN,1988
H0,GP,CHE,2,20,2.656,167,8,167,LBY,1988
H0,GP,CHE,2,29,3.341,30,8,30,BEN,1988
H0,GP,CHE,2,38,3.068,1217,8,1217,ZMB,1988
H0,GP,CHE,2,12,1969.854,746087,8,746087,WLD,1988
H0,GP,CHE,2,20,16151.132,1.23E+07,8,1.23E+07,WLD,1988
H0,GP,CHE,2,30,0.503,8,8,8,BLZ,1988
H0,GP,CHE,2,30,0.547,10,8,10,GUF,1988
H0,GP,DDR,2,18,5,8875,8,8875,NIC,1988
H0,GP,JPN,2,40,85.805,0,-1,,SLB,1988
H0,GP,JPN,2,33,62.749,0,-1,,KWT,1988
H0,GP,JPN,2,41,188.5,0,-1,,YEM,1988
H0,GP,JPN,2,3,7.172,0,-1,,USA,1988
H0,GP,JPN,2,40,35.609,0,-1,,MAC,1988
H0,GP,JPN,2,36,2.482,0,8,,UGA,1988
H0,GP,JPN,2,42,66.447,984,2,,AUT,1988
H0,GP,JPN,2,30,41.961,1939,2,,CAN,1988
H0,GP,JPN,2,42,196.263,1830,2,,THA,1988
H0,GP,JPN,2,42,2.045,25,2,,TUR,1988
H0,GP,JPN,2,8,2.731,3000,5,,ECU,1988
H0,GP,FIN,2,12,2.589,1937,8,1937,SVU,1988
H0,GP,ISL,2,34,870.474,1510607,8,1510607,WLD,1988
H0,GP,ISL,2,26,51.878,84335,7,84335,FRO,1988
H0,GP,ISL,2,25,14591.849,2.23E+07,8,2.23E+07,FIN,1988
H0,GP,ISL,2,27,0.504,13,8,13,MEX,1988
H0,GP,ISL,2,40,75.773,1378,8,1378,NLD,1988
H0,GP,KOR,2,41,316.898,0,-1,,ARG,1988
H0,GP,KOR,2,41,17.714,0,-1,,MUS,1988
H0,GP,KOR,2,42,225.248,0,-1,,IND,1988
H0,GP,KOR,2,26,5.28,3986,7,3687,PCE,1988
H0,GP,KOR,2,26,149.272,244024,7,231865,UNS,1988
H0,GP,KOR,2,42,9.483,1222,8,1222,DZA,1988
H0,GP,KOR,2,29,16.317,852,8,852,COK,1988
H0,GP,KOR,2,38,780,176483,8,176483,PYF,1988
H0,GP,KOR,2,42,10.023,5812,8,5812,SLE,1988
H0,GP,KOR,2,39,38.11,34000,8,34000,TUN,1988
H0,GP,KOR,2,38,292.961,65046,8,65046,PER,1988
H0,GP,KOR,2,8,0.796,9,8,9,ISL,1988
H0,GP,KOR,2,42,136.893,19052,8,19052,SLV,1988
H0,GP,KOR,2,28,47453.07,2139971,8,2139971,DNK,1988
H0,GP,KOR,2,27,80015.738,2.74E+07,8,2.74E+07,BGD,1988
H0,GP,KOR,2,33,24477.397,1.45E+07,8,1.45E+07,LBY,1988
H0,GP,KOR,2,30,4884.613,5927600,8,5927600,LBY,1988
H0,GP,KOR,2,30,2198.844,421092,8,421092,GBR,1988
H0,GP,KOR,2,14,576183.908,1.41E+08,8,1.41E+08,WLD,1988
H0,GP,GRC,2,37,152.867,98835,8,98835,ALB,1988
H0,GP,GRC,2,36,710.449,278692,8,278692,ALB,1988
H0,GP,GRC,2,33,11.783,3920,8,3920,ATG,1988
H0,GP,GRC,2,31,19.6,3029,8,3029,BHS,1988
H0,GP,GRC,2,29,5728.809,422955,8,422955,CYP,1988
H0,GP,GRC,2,7,12.62,8625,8,8625,CYP,1988
H0,GP,GRC,2,40,448.186,7634,8,7634,CYP,1988
H0,GP,GRC,2,26,5.007,1350,7,1268,KWT,1988
H0,GP,GRC,2,22,137.342,52820,8,52820,LBN,1988
H0,GP,GRC,2,27,116.694,9799,8,9799,OAS,1988
H0,GP,GRC,2,41,114.421,34510,8,34510,ZWE,1988
H0,GP,GRC,2,28,50540.143,2175000,8,2175000,GBR,1988
H0,GP,GRC,2,42,226.024,32890,8,32890,USA,1988
H0,GP,DDR,2,42,471,46507,8,46507,ETF,1988
H0,GP,DDR,2,41,2916,228061,8,228061,BEN,1988
H0,GP,JPN,2,31,4366.393,2374118,8,2374118,PRK,1988
H0,GP,DDR,2,41,6953,501797,8,501797,RWA,1988
H0,GP,JPN,2,37,12.317,56,5,,NPL,1988
H0,GP,DDR,2,42,484,10230,8,10230,BUN,1988
H0,GP,JPN,2,29,41.408,1080,5,,NGA,1988
H0,GP,DDR,2,36,15535,9276405,8,9276405,IRN,1988
H0,GP,DDR,2,28,26368,1174825,8,1174825,TUN,1988
H0,GP,DDR,2,36,4922,1503325,8,1503325,MAR,1988
H0,GP,DDR,2,31,1073592,6.68E+08,8,6.68E+08,GBR,1988
H0,GP,JPN,2,38,111481.688,15615,5,,USP,1988
H0,GP,DDR,2,24,10306,1.27E+07,8,1.27E+07,BLX,1988
H0,GP,JPN,2,8,3871.404,6349989,5,,NLD,1988
H0,GP,FIN,2,21,1086.139,2289625,8,2289625,NLD,1988
H0,GP,DDR,2,35,22968,3.58E+07,8,3.58E+07,ARG,1988
H0,GP,DDR,2,33,225,61275,8,61275,BRN,1988
H0,GP,DDR,2,8,548,105278,8,105278,MEX,1988
H0,GP,DDR,2,27,149,7569,8,7569,VNM,1988
H0,GP,JPN,2,39,16.703,22,5,,FJI,1988
H0,GP,DDR,2,25,298,144279,8,144279,TUN,1988
H0,GP,JPN,2,34,1231.409,387236,8,387236,BHR,1988
H0,GP,DDR,2,38,9298,642481,8,642481,MLT,1988
H0,GP,JPN,2,26,8.648,1351,7,1250,KIR,1988
H0,GP,JPN,2,32,3029.747,6564108,7,7482124,ITA,1988
H0,GP,JPN,2,26,22.761,33023,7,33023,VNM,1988
H0,GP,JPN,2,36,12913.632,2103862,8,2103862,NLD,1988
H0,GP,JPN,2,25,147.69,71265,8,71265,BLZ,1988
H0,GP,DDR,2,20,1054,2490636,8,2490636,ISR,1988
H0,GP,JPN,2,35,158.368,155000,8,155000,TCD,1988
H0,GP,JPN,2,37,830.439,111062,8,111062,MAR,1988
H0,GP,DDR,2,15,19,71800,8,71800,JOR,1988
H0,GP,JPN,2,31,525.844,106453,8,106453,POL,1988
H0,GP,FIN,2,30,37.205,16995,8,16995,IND,1988
H0,GP,JPN,2,35,484.666,627000,8,627000,SYC,1988
H0,GP,JPN,2,38,1079.038,68783,8,68783,SLE,1988
H0,GP,FIN,2,10,1270.192,15195,8,15195,ARG,1988
H0,GP,FIN,2,39,246903.68,8.01E+07,8,8.01E+07,BMU,1988
H0,GP,FIN,2,38,39.143,308,8,308,GRD,1988
H0,GP,JPN,2,34,473.415,72634,8,72634,TTO,1988
H0,GP,DDR,2,25,262,57999,8,57999,RWA,1988
H0,GP,DDR,2,25,622,2199812,8,2199812,CAF,1988
H0,GP,DDR,2,25,337,2195187,8,2195187,MDV,1988
H0,GP,DDR,2,22,337,150000,8,150000,GRD,1988
H0,GP,FIN,2,26,101.652,33148,7,30664,AUT,1988
H0,GP,FIN,2,13,234.342,1622451,7,1135375,ISR,1988
H0,GP,FIN,2,18,67.52,0,-1,,CHE,1988
H0,GP,FIN,2,33,1802.161,0,-1,,EGY,1988
H0,GP,DDR,2,22,1675,1132699,8,1132699,AGO,1988
H0,GP,DDR,2,32,52,67300,8,67300,QAT,1988
H0,GP,DDR,2,39,384,3296,8,3296,SDN,1988
H0,GP,DDR,2,2,942,1.05E+07,8,1.05E+07,CYP,1988
H0,GP,JPN,2,35,7771.846,5816382,8,5816382,CHL,1988
H0,GP,PRT,2,42,64205.308,2.18E+07,8,2.18E+07,WLD,1988
H0,GP,JPN,2,4,15.361,300,8,300,NOR,1988
H0,GP,DDR,2,10,222,11193,8,11193,IND,1988
H0,GP,JPN,2,42,1056.199,78686,8,78686,LKA,1988
H0,GP,PRT,2,24,71.578,88656,8,88656,AGO,1988
H0,GP,PRT,2,19,128.386,55042,8,55042,FRA,1988
H0,GP,PRT,2,39,5599.962,5517264,8,5517264,GBR,1988
H0,GP,PRT,2,22,6889.987,3647249,8,3647249,USA,1988
H0,GP,JPN,2,14,141.311,51676,8,51676,IDN,1988
H0,GP,PRT,2,30,12277.007,6653979,8,6653979,SWE,1988
H0,GP,PRT,2,25,10543.447,1.07E+07,8,1.07E+07,CAN,1988
H0,GP,PRT,2,29,284.604,20018,8,20018,STP,1988
H0,GP,PRT,2,38,3.853,601,8,601,NOR,1988
H0,GP,PRT,2,32,183.755,355375,8,355375,CYP,1988
H0,GP,PRT,2,7,1.6,1000,8,1000,BHR,1988
H0,GP,PRT,2,30,3.086,316,8,316,PAN,1988
H0,GP,PRT,2,42,15.413,3937,8,3937,THA,1988
H0,GP,PRT,2,38,11.51,4375,8,4375,TUN,1988
H0,GP,DDR,2,1,146,70300,8,70300,GBR,1988
H0,GP,PRT,2,26,3.189,1327,7,1327,HTI,1988
H0,GP,PRT,2,25,21.705,42522,7,42522,CHE,1988
H0,GP,JPN,2,25,57.3,2000,8,2000,ECU,1988
